Uniprot_id,KEGG,family
P07858,hsa:1508,hsa04147
P07858,hsa:1508,hsa00536
P07900,hsa:3320,hsa00001
P07900,hsa:3320,hsa01009
P07900,hsa:3320,hsa03110
P07900,hsa:3320,hsa04131
P07900,hsa:3320,hsa03051
P07900,hsa:3320,hsa03029
P07900,hsa:3320,hsa04147
P07900,hsa:3320,hsa01009
P07900,hsa:3320,hsa03110
P07900,hsa:3320,hsa04131
P07900,hsa:3320,hsa03051
P07900,hsa:3320,hsa03029
P07900,hsa:3320,hsa04147
P07911,hsa:7369,hsa00001
P07911,hsa:7369,hsa04147
P07911,hsa:7369,hsa00537
P07911,hsa:7369,hsa04147
P07911,hsa:7369,hsa00537
P07947,hsa:7525,hsa00001
P07947,hsa:7525,hsa01001
P07947,hsa:7525,hsa04131
P07947,hsa:7525,hsa01000
P07947,hsa:7525,hsa01001
P07947,hsa:7525,hsa04131
P07948,hsa:4067,hsa00001
P07948,hsa:4067,hsa01001
P07948,hsa:4067,hsa04131
P07948,hsa:4067,hsa01000
P07948,hsa:4067,hsa01001
P07948,hsa:4067,hsa04131
P07949,hsa:5979,hsa00001
P07949,hsa:5979,hsa01001
P07949,hsa:5979,hsa01000
P07949,hsa:5979,hsa01001
P07992,hsa:2067,hsa00001
P07992,hsa:2067,hsa03400
P07992,hsa:2067,hsa03400
P07996,hsa:7057,hsa00001
P07996,hsa:7057,hsa04131
P07996,hsa:7057,hsa00536
P07996,hsa:7057,hsa04131
P07996,hsa:7057,hsa00536
P07998,hsa:6035,hsa00001
P07998,hsa:6035,hsa03019
P07998,hsa:6035,hsa04131
P07998,hsa:6035,hsa01000
P07998,hsa:6035,hsa03019
P07998,hsa:6035,hsa04131
P08047,hsa:6667,hsa00001
P08047,hsa:6667,hsa03000
P08047,hsa:6667,hsa03029
P08047,hsa:6667,hsa03000
P08047,hsa:6667,hsa03029
P08069,hsa:3480,hsa00001
P08069,hsa:3480,hsa01001
P08069,hsa:3480,hsa04090
P08069,hsa:3480,hsa01000
P08069,hsa:3480,hsa01001
P08069,hsa:3480,hsa04090
P08134,hsa:389,hsa00001
P08134,hsa:389,hsa04131
P08134,hsa:389,hsa04147
P08134,hsa:389,hsa04031
P08134,hsa:389,hsa04131
P08134,hsa:389,hsa04147
P08134,hsa:389,hsa04031
P08138,hsa:4804,hsa00001
P08138,hsa:4804,hsa04050
P08138,hsa:4804,hsa04090
P08138,hsa:4804,hsa04050
P08138,hsa:4804,hsa04090
P08151,hsa:2735,hsa00001
P08151,hsa:2735,hsa03000
P08151,hsa:2735,hsa03000
P08172,hsa:1129,hsa00001
P08172,hsa:1129,hsa04030
P08172,hsa:1129,hsa04030
P08173,hsa:1132,hsa00001
P08173,hsa:1132,hsa04030
P08173,hsa:1132,hsa04030
P08183,hsa:5243,hsa00001
P08183,hsa:5243,hsa02000
P08183,hsa:5243,hsa04147
P08183,hsa:5243,hsa04090
P08183,hsa:5243,hsa01000
P08183,hsa:5243,hsa02000
P08183,hsa:5243,hsa04147
P08183,hsa:5243,hsa04090
P08235,hsa:4306,hsa00001
P08235,hsa:4306,hsa03000
P08235,hsa:4306,hsa03310
P08235,hsa:4306,hsa03000
P08235,hsa:4306,hsa03310
P08236,hsa:2990,hsa00001
P08236,hsa:2990,hsa01000
P08237,hsa:5213,hsa00001
P08237,hsa:5213,hsa01009
P08237,hsa:5213,hsa03019
P08237,hsa:5213,hsa01000
P08237,hsa:5213,hsa01009
P08237,hsa:5213,hsa03019
P08238,hsa:3326,hsa00001
P08238,hsa:3326,hsa01009
P08238,hsa:3326,hsa03110
P08238,hsa:3326,hsa04131
P08238,hsa:3326,hsa03051
P08238,hsa:3326,hsa03029
P08238,hsa:3326,hsa04147
P08238,hsa:3326,hsa01009
P08238,hsa:3326,hsa03110
P08238,hsa:3326,hsa04131
P08238,hsa:3326,hsa03051
P08238,hsa:3326,hsa03029
P08238,hsa:3326,hsa04147
P08240,hsa:6734,hsa00001
P08240,hsa:6734,hsa02044
P08240,hsa:6734,hsa02044
P08246,hsa:1991,hsa00001
P08246,hsa:1991,hsa01002
P08246,hsa:1991,hsa03110
P08246,hsa:1991,hsa04147
P08246,hsa:1991,hsa00536
P08246,hsa:1991,hsa01000
P08246,hsa:1991,hsa01002
P08246,hsa:1991,hsa03110
P08246,hsa:1991,hsa04147
P08246,hsa:1991,hsa00536
P08253,hsa:4313,hsa00001
P08253,hsa:4313,hsa01002
P08253,hsa:4313,hsa01000
P08253,hsa:4313,hsa01002
P08254,hsa:4314,hsa00001
P08254,hsa:4314,hsa01002
P08254,hsa:4314,hsa01000
P08254,hsa:4314,hsa01002
P08263,hsa:2938,hsa00001
P08263,hsa:2938,hsa02000
P08263,hsa:2938,hsa01000
P08263,hsa:2938,hsa02000
P08263,hsa:2938,1
P08294,hsa:6649,hsa00001
P08294,hsa:6649,hsa00536
P08294,hsa:6649,hsa01000
P08294,hsa:6649,hsa00536
P08311,hsa:1511,hsa00001
P08311,hsa:1511,hsa01002
P08311,hsa:1511,hsa00536
P08311,hsa:1511,hsa01000
P08311,hsa:1511,hsa01002
P08311,hsa:1511,hsa00536
P08319,hsa:127,hsa00001
P08319,hsa:127,hsa01000
P08473,hsa:4311,hsa00001
P08473,hsa:4311,hsa01002
P08473,hsa:4311,hsa04147
P08473,hsa:4311,hsa04090
P08473,hsa:4311,hsa01000
P08473,hsa:4311,hsa01002
P08473,hsa:4311,hsa04147
P08473,hsa:4311,hsa04090
P08514,hsa:3674,hsa00001
P08514,hsa:3674,hsa01009
P08514,hsa:3674,hsa04147
P08514,hsa:3674,hsa04515
P08514,hsa:3674,hsa04090
P08514,hsa:3674,hsa01009
P08514,hsa:3674,hsa04147
P08514,hsa:3674,hsa04515
P08514,hsa:3674,hsa04090
P08519,hsa:4018,hsa00001
P08519,hsa:4018,hsa01002
P08519,hsa:4018,hsa01002
P08567,hsa:5341,hsa00001
P08567,hsa:5341,hsa04131
P08567,hsa:5341,hsa04131
P08571,hsa:929,hsa00001
P08571,hsa:929,hsa04147
P08571,hsa:929,hsa04090
P08571,hsa:929,hsa00537
P08571,hsa:929,hsa04147
P08571,hsa:929,hsa04090
P08571,hsa:929,hsa00537
P08574,hsa:1537,hsa00001
P08575,hsa:5788,hsa00001
P08575,hsa:5788,hsa01009
P08575,hsa:5788,hsa04090
P08575,hsa:5788,hsa01000
P08575,hsa:5788,hsa01009
P08575,hsa:5788,hsa04090
P08581,hsa:4233,hsa00001
P08581,hsa:4233,hsa01001
P08581,hsa:4233,hsa01000
P08581,hsa:4233,hsa01001
P08588,hsa:153,hsa00001
P08588,hsa:153,hsa04030
P08588,hsa:153,hsa04030
P08603,hsa:3075,hsa00001
P08603,hsa:3075,hsa04147
P08603,hsa:3075,hsa04147
P08620,hsa:2249,hsa00001
P08620,hsa:2249,hsa04052
P08620,hsa:2249,hsa00536
P08620,hsa:2249,hsa04052
P08620,hsa:2249,hsa00536
P08631,hsa:3055,hsa00001
P08631,hsa:3055,hsa01001
P08631,hsa:3055,hsa04131
P08631,hsa:3055,hsa01000
P08631,hsa:3055,hsa01001
P08631,hsa:3055,hsa04131
P08648,hsa:3678,hsa00001
P08648,hsa:3678,hsa04147
P08648,hsa:3678,hsa04515
P08648,hsa:3678,hsa04090
P08648,hsa:3678,hsa04147
P08648,hsa:3678,hsa04515
P08648,hsa:3678,hsa04090
P08684,hsa:1576,hsa00001
P08684,hsa:1576,hsa00199
P08684,hsa:1576,hsa01000
P08684,hsa:1576,hsa00199
P08686,hsa:1589,hsa00001
P08686,hsa:1589,hsa00199
P08686,hsa:1589,hsa01000
P08686,hsa:1589,hsa00199
P08708,hsa:6218,hsa00001
P08708,hsa:6218,hsa03011
P08708,hsa:6218,hsa03011
P08709,hsa:2155,hsa00001
P08709,hsa:2155,hsa01002
P08709,hsa:2155,hsa01000
P08709,hsa:2155,hsa01002
P08754,hsa:2773,hsa00001
P08754,hsa:2773,hsa04147
P08754,hsa:2773,hsa04031
P08754,hsa:2773,hsa04147
P08754,hsa:2773,hsa04031
P08833,hsa:3484,hsa00001
P08833,hsa:3484,hsa04131
P08833,hsa:3484,hsa04131
P08842,hsa:412,hsa01000
P08865,hsa:3921,hsa00001
P08865,hsa:3921,hsa03011
P08865,hsa:3921,hsa03011
P08908,hsa:3350,hsa00001
P08908,hsa:3350,hsa04030
P08908,hsa:3350,hsa04030
P08912,hsa:1133,hsa00001
P08912,hsa:1133,hsa04030
P08912,hsa:1133,hsa04030
P08913,hsa:150,hsa00001
P08913,hsa:150,hsa04030
P08913,hsa:150,hsa04030
P08962,hsa:967,hsa00001
P08962,hsa:967,hsa04147
P08962,hsa:967,hsa04090
P08962,hsa:967,hsa04147
P08962,hsa:967,hsa04090
P09038,hsa:2247,hsa00001
P09038,hsa:2247,hsa04052
P09038,hsa:2247,hsa00536
P09038,hsa:2247,hsa04052
P09038,hsa:2247,hsa00536
P09086,hsa:5452,hsa00001
P09086,hsa:5452,hsa03000
P09086,hsa:5452,hsa03021
P09086,hsa:5452,hsa03000
P09086,hsa:5452,hsa03021
P09104,hsa:2026,hsa00001
P09104,hsa:2026,hsa03019
P09104,hsa:2026,hsa04147
P09104,hsa:2026,hsa01000
P09104,hsa:2026,hsa03019
P09104,hsa:2026,hsa04147
P09172,hsa:1621,hsa00001
P09172,hsa:1621,hsa01000
P09210,hsa:2939,hsa00001
P09210,hsa:2939,hsa02000
P09210,hsa:2939,hsa01000
P09210,hsa:2939,hsa02000
P09210,hsa:2939,1
P09211,hsa:2950,hsa00001
P09211,hsa:2950,hsa02000
P09211,hsa:2950,hsa01000
P09211,hsa:2950,hsa02000
P09211,hsa:2950,1
P09237,hsa:4316,hsa00001
P09237,hsa:4316,hsa01002
P09237,hsa:4316,hsa01000
P09237,hsa:4316,hsa01002
P09238,hsa:4319,hsa00001
P09238,hsa:4319,hsa01002
P09238,hsa:4319,hsa01000
P09238,hsa:4319,hsa01002
P09382,hsa:3956,hsa00001
P09382,hsa:3956,hsa04147
P09382,hsa:3956,hsa04091
P09382,hsa:3956,hsa04147
P09382,hsa:3956,hsa04091
P09417,hsa:5860,hsa00001
P09417,hsa:5860,hsa01000
P09429,hsa:3146,hsa00001
P09429,hsa:3146,hsa03036
P09429,hsa:3146,hsa03400
P09429,hsa:3146,hsa04147
P09429,hsa:3146,hsa03036
P09429,hsa:3146,hsa03400
P09429,hsa:3146,hsa04147
P09467,hsa:2203,hsa00001
P09467,hsa:2203,hsa04147
P09467,hsa:2203,hsa01000
P09467,hsa:2203,hsa04147
P09471,hsa:2775,hsa00001
P09471,hsa:2775,hsa04147
P09471,hsa:2775,hsa04031
P09471,hsa:2775,hsa04147
P09471,hsa:2775,hsa04031
P09488,hsa:2944,hsa00001
P09488,hsa:2944,hsa02000
P09488,hsa:2944,hsa01000
P09488,hsa:2944,hsa02000
P09488,hsa:2944,1
P09601,hsa:3162,hsa00001
P09601,hsa:3162,hsa01000
P09619,hsa:5159,hsa00001
P09619,hsa:5159,hsa01001
P09619,hsa:5159,hsa04090
P09619,hsa:5159,hsa01000
P09619,hsa:5159,hsa01001
P09619,hsa:5159,hsa04090
P09651,hsa:3178,hsa00001
P09651,hsa:3178,hsa03019
P09651,hsa:3178,hsa03041
P09651,hsa:3178,hsa03019
P09651,hsa:3178,hsa03041
P09668,hsa:1512,hsa00001
P09668,hsa:1512,hsa01002
P09668,hsa:1512,hsa01000
P09668,hsa:1512,hsa01002
P09769,hsa:2268,hsa00001
P09769,hsa:2268,hsa01001
P09769,hsa:2268,hsa04131
P09769,hsa:2268,hsa01000
P09769,hsa:2268,hsa01001
P09769,hsa:2268,hsa04131
P09848,hsa:3938,hsa00001
P09848,hsa:3938,hsa03110
P09848,hsa:3938,hsa01000
P09848,hsa:3938,hsa03110
P09874,hsa:142,hsa00001
P09874,hsa:142,hsa03032
P09874,hsa:142,hsa03036
P09874,hsa:142,hsa03400
P09874,hsa:142,hsa01000
P09874,hsa:142,hsa03032
P09874,hsa:142,hsa03036
P09874,hsa:142,hsa03400
P09884,hsa:5422,hsa00001
P09884,hsa:5422,hsa03032
P09884,hsa:5422,hsa01000
P09884,hsa:5422,hsa03032
P09917,hsa:240,hsa00001
P09917,hsa:240,hsa01000
P09923,hsa:248,hsa00001
P09923,hsa:248,hsa04147
P09923,hsa:248,hsa00537
P09923,hsa:248,hsa01000
P09923,hsa:248,hsa04147
P09923,hsa:248,hsa00537
P09936,hsa:7345,hsa00001
P09936,hsa:7345,hsa01002
P09936,hsa:7345,hsa04121
P09936,hsa:7345,hsa01000
P09936,hsa:7345,hsa01002
P09936,hsa:7345,hsa04121
P09958,hsa:5045,hsa00001
P09958,hsa:5045,hsa01002
P09958,hsa:5045,hsa03110
P09958,hsa:5045,hsa04131
P09958,hsa:5045,hsa01000
P09958,hsa:5045,hsa01002
P09958,hsa:5045,hsa03110
P09958,hsa:5045,hsa04131
P09960,hsa:4048,hsa00001
P09960,hsa:4048,hsa01002
P09960,hsa:4048,hsa01000
P09960,hsa:4048,hsa01002
P0C1S8,hsa:494551,hsa00001
P0C1S8,hsa:494551,hsa01001
P0C1S8,hsa:494551,hsa03400
P0C1S8,hsa:494551,hsa01000
P0C1S8,hsa:494551,hsa01001
P0C1S8,hsa:494551,hsa03400
P0C869,hsa:100137049,hsa00001
P0C869,hsa:100137049,hsa01000
P0C869,hsa:8681,hsa00001
P0C869,hsa:8681,hsa01000
P0DJD7,hsa:643847,hsa00001
P0DJD7,hsa:643847,hsa01002
P0DJD7,hsa:643847,hsa01000
P0DJD7,hsa:643847,hsa01002
P0DJD9,hsa:5222,hsa00001
P0DJD9,hsa:5222,hsa01002
P0DJD9,hsa:5222,hsa01000
P0DJD9,hsa:5222,hsa01002
P0DMS8,hsa:140,hsa00001
P0DMS8,hsa:140,hsa04030
P0DMS8,hsa:140,hsa04030
P0DMV8,hsa:3303,hsa00001
P0DMV8,hsa:3303,hsa01009
P0DMV8,hsa:3303,hsa03041
P0DMV8,hsa:3303,hsa03009
P0DMV8,hsa:3303,hsa03110
P0DMV8,hsa:3303,hsa04131
P0DMV8,hsa:3303,hsa03051
P0DMV8,hsa:3303,hsa03029
P0DMV8,hsa:3303,hsa04147
P0DMV8,hsa:3303,hsa01009
P0DMV8,hsa:3303,hsa03041
P0DMV8,hsa:3303,hsa03009
P0DMV8,hsa:3303,hsa03110
P0DMV8,hsa:3303,hsa04131
P0DMV8,hsa:3303,hsa03051
P0DMV8,hsa:3303,hsa03029
P0DMV8,hsa:3303,hsa04147
P0DMV8,hsa:3304,hsa00001
P0DMV8,hsa:3304,hsa01009
P0DMV8,hsa:3304,hsa03041
P0DMV8,hsa:3304,hsa03009
P0DMV8,hsa:3304,hsa03110
P0DMV8,hsa:3304,hsa04131
P0DMV8,hsa:3304,hsa03051
P0DMV8,hsa:3304,hsa03029
P0DMV8,hsa:3304,hsa04147
P0DMV8,hsa:3304,hsa01009
P0DMV8,hsa:3304,hsa03041
P0DMV8,hsa:3304,hsa03009
P0DMV8,hsa:3304,hsa03110
P0DMV8,hsa:3304,hsa04131
P0DMV8,hsa:3304,hsa03051
P0DMV8,hsa:3304,hsa03029
P0DMV8,hsa:3304,hsa04147
P0DP23,hsa:801,hsa00001
P0DP23,hsa:801,hsa01009
P0DP23,hsa:801,hsa04131
P0DP23,hsa:801,hsa03036
P0DP23,hsa:801,hsa04147
P0DP23,hsa:801,hsa01009
P0DP23,hsa:801,hsa04131
P0DP23,hsa:801,hsa03036
P0DP23,hsa:801,hsa04147
P0DP23,hsa:805,hsa00001
P0DP23,hsa:805,hsa01009
P0DP23,hsa:805,hsa04131
P0DP23,hsa:805,hsa03036
P0DP23,hsa:805,hsa04147
P0DP23,hsa:805,hsa01009
P0DP23,hsa:805,hsa04131
P0DP23,hsa:805,hsa03036
P0DP23,hsa:805,hsa04147
P0DP23,hsa:808,hsa00001
P0DP23,hsa:808,hsa01009
P0DP23,hsa:808,hsa04131
P0DP23,hsa:808,hsa03036
P0DP23,hsa:808,hsa04147
P0DP23,hsa:808,hsa01009
P0DP23,hsa:808,hsa04131
P0DP23,hsa:808,hsa03036
P0DP23,hsa:808,hsa04147
P0DPD6,hsa:110599583,hsa00001
P0DPD6,hsa:110599583,hsa01002
P0DPD6,hsa:110599583,hsa03012
P0DPD6,hsa:110599583,hsa04147
P0DPD6,hsa:110599583,hsa01000
P0DPD6,hsa:110599583,hsa01002
P0DPD6,hsa:110599583,hsa03012
P0DPD6,hsa:110599583,hsa04147
P0DPD6,hsa:9718,hsa00001
P0DPD6,hsa:9718,hsa01002
P0DPD6,hsa:9718,hsa04147
P0DPD6,hsa:9718,hsa01000
P0DPD6,hsa:9718,hsa01002
P0DPD6,hsa:9718,hsa04147
P0DPH7,hsa:113457,hsa00001
P0DPH7,hsa:113457,hsa03019
P0DPH7,hsa:113457,hsa03036
P0DPH7,hsa:113457,hsa04812
P0DPH7,hsa:113457,hsa04147
P0DPH7,hsa:113457,hsa03019
P0DPH7,hsa:113457,hsa03036
P0DPH7,hsa:113457,hsa04812
P0DPH7,hsa:113457,hsa04147
P0DPH7,hsa:7278,hsa00001
P0DPH7,hsa:7278,hsa03019
P0DPH7,hsa:7278,hsa03036
P0DPH7,hsa:7278,hsa04812
P0DPH7,hsa:7278,hsa04147
P0DPH7,hsa:7278,hsa03019
P0DPH7,hsa:7278,hsa03036
P0DPH7,hsa:7278,hsa04812
P0DPH7,hsa:7278,hsa04147
P10070,hsa:2736,hsa00001
P10070,hsa:2736,hsa03000
P10070,hsa:2736,hsa03000
P10092,hsa:797,hsa00001
P10092,hsa:797,hsa04052
P10092,hsa:797,hsa04052
P10144,hsa:3002,hsa00001
P10144,hsa:3002,hsa01002
P10144,hsa:3002,hsa01000
P10144,hsa:3002,hsa01002
P10145,hsa:3576,hsa00001
P10145,hsa:3576,hsa04052
P10145,hsa:3576,hsa00536
P10145,hsa:3576,hsa04052
P10145,hsa:3576,hsa00536
P10153,hsa:6036,hsa00001
P10153,hsa:6036,hsa03019
P10153,hsa:6036,hsa04131
P10153,hsa:6036,hsa01000
P10153,hsa:6036,hsa03019
P10153,hsa:6036,hsa04131
P10242,hsa:4602,hsa00001
P10242,hsa:4602,hsa03000
P10242,hsa:4602,hsa03000
P10253,hsa:2548,hsa00001
P10253,hsa:2548,hsa04147
P10253,hsa:2548,hsa01000
P10253,hsa:2548,hsa04147
P10275,hsa:367,hsa00001
P10275,hsa:367,hsa03000
P10275,hsa:367,hsa03310
P10275,hsa:367,hsa03000
P10275,hsa:367,hsa03310
P10276,hsa:5914,hsa00001
P10276,hsa:5914,hsa03000
P10276,hsa:5914,hsa03310
P10276,hsa:5914,hsa03000
P10276,hsa:5914,hsa03310
P10323,hsa:49,hsa00001
P10323,hsa:49,hsa01002
P10323,hsa:49,hsa04131
P10323,hsa:49,hsa01000
P10323,hsa:49,hsa01002
P10323,hsa:49,hsa04131
P10398,hsa:369,hsa00001
P10398,hsa:369,hsa01001
P10398,hsa:369,hsa01000
P10398,hsa:369,hsa01001
P10415,hsa:596,hsa00001
P10415,hsa:596,hsa01009
P10415,hsa:596,hsa01009
P10586,hsa:5792,hsa00001
P10586,hsa:5792,hsa01009
P10586,hsa:5792,hsa01000
P10586,hsa:5792,hsa01009
P10599,hsa:7295,hsa00001
P10599,hsa:7295,hsa03110
P10599,hsa:7295,hsa03110
P10619,hsa:5476,hsa00001
P10619,hsa:5476,hsa01002
P10619,hsa:5476,hsa03110
P10619,hsa:5476,hsa04131
P10619,hsa:5476,hsa04147
P10619,hsa:5476,hsa01000
P10619,hsa:5476,hsa01002
P10619,hsa:5476,hsa03110
P10619,hsa:5476,hsa04131
P10619,hsa:5476,hsa04147
P10620,hsa:4257,hsa00001
P10620,hsa:4257,hsa02000
P10620,hsa:4257,hsa01000
P10620,hsa:4257,hsa02000
P10620,hsa:4257,1
P10632,hsa:1558,hsa00001
P10632,hsa:1558,hsa00199
P10632,hsa:1558,hsa01000
P10632,hsa:1558,hsa00199
P10635,hsa:1565,hsa00001
P10635,hsa:1565,hsa00199
P10635,hsa:1565,hsa01000
P10635,hsa:1565,hsa00199
P10636,hsa:4137,hsa00001
P10636,hsa:4137,hsa01009
P10636,hsa:4137,hsa04131
P10636,hsa:4137,hsa04812
P10636,hsa:4137,hsa01009
P10636,hsa:4137,hsa04131
P10636,hsa:4137,hsa04812
P10646,hsa:7035,hsa00001
P10646,hsa:7035,hsa01002
P10646,hsa:7035,hsa00536
P10646,hsa:7035,hsa01002
P10646,hsa:7035,hsa00536
P10696,hsa:251,hsa00001
P10696,hsa:251,hsa04147
P10696,hsa:251,hsa00537
P10696,hsa:251,hsa01000
P10696,hsa:251,hsa04147
P10696,hsa:251,hsa00537
P10721,hsa:3815,hsa00001
P10721,hsa:3815,hsa01001
P10721,hsa:3815,hsa04090
P10721,hsa:3815,hsa01000
P10721,hsa:3815,hsa01001
P10721,hsa:3815,hsa04090
P10768,hsa:2098,hsa01000
P10809,hsa:3329,hsa00001
P10809,hsa:3329,hsa03019
P10809,hsa:3329,hsa03110
P10809,hsa:3329,hsa03029
P10809,hsa:3329,hsa04147
P10809,hsa:3329,hsa01000
P10809,hsa:3329,hsa03019
P10809,hsa:3329,hsa03110
P10809,hsa:3329,hsa03029
P10809,hsa:3329,hsa04147
P10826,hsa:5915,hsa00001
P10826,hsa:5915,hsa03000
P10826,hsa:5915,hsa03310
P10826,hsa:5915,hsa03000
P10826,hsa:5915,hsa03310
P10827,hsa:7067,hsa00001
P10827,hsa:7067,hsa03000
P10827,hsa:7067,hsa03310
P10827,hsa:7067,hsa03000
P10827,hsa:7067,hsa03310
P10828,hsa:7068,hsa00001
P10828,hsa:7068,hsa03000
P10828,hsa:7068,hsa03310
P10828,hsa:7068,hsa03000
P10828,hsa:7068,hsa03310
P11021,hsa:3309,hsa00001
P11021,hsa:3309,hsa03110
P11021,hsa:3309,hsa04131
P11021,hsa:3309,hsa04147
P11021,hsa:3309,hsa01000
P11021,hsa:3309,hsa03110
P11021,hsa:3309,hsa04131
P11021,hsa:3309,hsa04147
P11086,hsa:5409,hsa00001
P11086,hsa:5409,hsa01000
P11137,hsa:4133,hsa00001
P11137,hsa:4133,hsa04812
P11137,hsa:4133,hsa04812
P11142,hsa:3312,hsa00001
P11142,hsa:3312,hsa01009
P11142,hsa:3312,hsa03041
P11142,hsa:3312,hsa03009
P11142,hsa:3312,hsa03110
P11142,hsa:3312,hsa04131
P11142,hsa:3312,hsa03051
P11142,hsa:3312,hsa03029
P11142,hsa:3312,hsa04147
P11142,hsa:3312,hsa01009
P11142,hsa:3312,hsa03041
P11142,hsa:3312,hsa03009
P11142,hsa:3312,hsa03110
P11142,hsa:3312,hsa04131
P11142,hsa:3312,hsa03051
P11142,hsa:3312,hsa03029
P11142,hsa:3312,hsa04147
P11150,hsa:3990,hsa00001
P11150,hsa:3990,hsa01000
P11166,hsa:6513,hsa00001
P11166,hsa:6513,hsa02000
P11166,hsa:6513,hsa02000
P11166,hsa:6513,2.A.1.1
P11168,hsa:6514,hsa00001
P11168,hsa:6514,hsa02000
P11168,hsa:6514,hsa02000
P11168,hsa:6514,2.A.1.1
P11169,hsa:6515,hsa00001
P11169,hsa:6515,hsa02000
P11169,hsa:6515,hsa02000
P11169,hsa:6515,2.A.1.1
P11172,hsa:7372,hsa00001
P11172,hsa:7372,hsa01000
P11215,hsa:3684,hsa00001
P11215,hsa:3684,hsa04131
P11215,hsa:3684,hsa04147
P11215,hsa:3684,hsa04515
P11215,hsa:3684,hsa04090
P11215,hsa:3684,hsa00536
P11215,hsa:3684,hsa04131
P11215,hsa:3684,hsa04147
P11215,hsa:3684,hsa04515
P11215,hsa:3684,hsa04090
P11215,hsa:3684,hsa00536
P11216,hsa:5834,hsa00001
P11216,hsa:5834,hsa01000
P11217,hsa:5837,hsa00001
P11217,hsa:5837,hsa01000
P11229,hsa:1128,hsa00001
P11229,hsa:1128,hsa04030
P11229,hsa:1128,hsa04030
P11230,hsa:1140,hsa00001
P11230,hsa:1140,hsa04040
P11230,hsa:1140,hsa04040
P11274,hsa:613,hsa00001
P11274,hsa:613,hsa01001
P11274,hsa:613,hsa04131
P11274,hsa:613,hsa01000
P11274,hsa:613,hsa01001
P11274,hsa:613,hsa04131
P11308,hsa:2078,hsa00001
P11308,hsa:2078,hsa03000
P11308,hsa:2078,hsa03000
P11309,hsa:5292,hsa00001
P11309,hsa:5292,hsa01001
P11309,hsa:5292,hsa01000
P11309,hsa:5292,hsa01001
P11362,hsa:2260,hsa00001
P11362,hsa:2260,hsa01001
P11362,hsa:2260,hsa04090
P11362,hsa:2260,hsa00536
P11362,hsa:2260,hsa01000
P11362,hsa:2260,hsa01001
P11362,hsa:2260,hsa04090
P11362,hsa:2260,hsa00536
P11387,hsa:7150,hsa00001
P11387,hsa:7150,hsa03032
P11387,hsa:7150,hsa01000
P11387,hsa:7150,hsa03032
P11388,hsa:7153,hsa00001
P11388,hsa:7153,hsa03032
P11388,hsa:7153,hsa03036
P11388,hsa:7153,hsa01000
P11388,hsa:7153,hsa03032
P11388,hsa:7153,hsa03036
P11413,hsa:2539,hsa00001
P11413,hsa:2539,hsa04147
P11413,hsa:2539,hsa01000
P11413,hsa:2539,hsa04147
P11474,hsa:2101,hsa00001
P11474,hsa:2101,hsa03000
P11474,hsa:2101,hsa03029
P11474,hsa:2101,hsa03310
P11474,hsa:2101,hsa03000
P11474,hsa:2101,hsa03029
P11474,hsa:2101,hsa03310
P11509,hsa:1548,hsa00001
P11509,hsa:1548,hsa00199
P11509,hsa:1548,hsa00199
P11511,hsa:1588,hsa00001
P11511,hsa:1588,hsa00199
P11511,hsa:1588,hsa01000
P11511,hsa:1588,hsa00199
P11586,hsa:4522,hsa00001
P11586,hsa:4522,hsa04147
P11586,hsa:4522,hsa01000
P11586,hsa:4522,hsa04147
P11597,hsa:1071,hsa00001
P11597,hsa:1071,hsa02000
P11597,hsa:1071,hsa04147
P11597,hsa:1071,hsa02000
P11597,hsa:1071,1
P11597,hsa:1071,hsa04147
P11712,hsa:1559,hsa00001
P11712,hsa:1559,hsa00199
P11712,hsa:1559,hsa01000
P11712,hsa:1559,hsa00199
P11717,hsa:3482,hsa00001
P11717,hsa:3482,hsa04147
P11717,hsa:3482,hsa04090
P11717,hsa:3482,hsa04091
P11717,hsa:3482,hsa04147
P11717,hsa:3482,hsa04090
P11717,hsa:3482,hsa04091
P11766,hsa:128,hsa00001
P11766,hsa:128,hsa01000
P11802,hsa:1019,hsa00001
P11802,hsa:1019,hsa01001
P11802,hsa:1019,hsa01000
P11802,hsa:1019,hsa01001
P11926,hsa:4953,hsa00001
P11926,hsa:4953,hsa01000
P11940,hsa:26986,hsa00001
P11940,hsa:26986,hsa03019
P11940,hsa:26986,hsa03041
P11940,hsa:26986,hsa03019
P11940,hsa:26986,hsa03041
P12004,hsa:5111,hsa00001
P12004,hsa:5111,hsa03032
P12004,hsa:5111,hsa03400
P12004,hsa:5111,hsa03032
P12004,hsa:5111,hsa03400
P12104,hsa:2169,hsa00001
P12236,hsa:293,hsa00001
P12236,hsa:293,hsa03029
P12236,hsa:293,hsa02000
P12236,hsa:293,hsa03029
P12236,hsa:293,hsa02000
P12268,hsa:3615,hsa00001
P12268,hsa:3615,hsa04147
P12268,hsa:3615,hsa01000
P12268,hsa:3615,hsa04147
P12271,hsa:6017,hsa00001
P12314,hsa:2209,hsa00001
P12314,hsa:2209,hsa04131
P12314,hsa:2209,hsa04090
P12314,hsa:2209,hsa04131
P12314,hsa:2209,hsa04090
P12644,hsa:652,hsa00001
P12644,hsa:652,hsa04052
P12644,hsa:652,hsa00536
P12644,hsa:652,hsa04052
P12644,hsa:652,hsa00536
P12821,hsa:1636,hsa00001
P12821,hsa:1636,hsa01002
