Uniprot_id,Category
Q9NSD9,Enzymes
Q9NSE4,Enzymes
Q9NSU2,Enzymes
Q9NSY1,Enzymes
Q9NTG7,Enzymes
Q9NVM4,Enzymes
Q9NWT6,Enzymes
Q9NWZ3,Enzymes
Q9NXA8,Enzymes
Q9NY33,Enzymes
Q9NY59,Enzymes
Q9NYA1,Enzymes
Q9NYL2,Enzymes
Q9NYV4,Enzymes
Q9NYY3,Enzymes
Q9NZ20,Enzymes
Q9NZJ5,Enzymes
Q9NZK7,Enzymes
Q9P0L2,Enzymes
Q9P0U3,Enzymes
Q9P0Z9,Enzymes
Q9P1W9,Enzymes
Q9P286,Enzymes
Q9P289,Enzymes
Q9P2J5,Enzymes
Q9P2K8,Enzymes
Q9P2R7,Enzymes
Q9UBC3,Enzymes
Q9UBE0,Enzymes
Q9UBE8,Enzymes
Q9UBF8,Enzymes
Q9UBM7,Enzymes
Q9UBN7,Enzymes
Q9UBP0,Enzymes
Q9UBR2,Enzymes
Q9UBS0,Enzymes
Q9UBT2,Enzymes
Q9UBT6,Enzymes
Q9UBX1,Enzymes
Q9UEW8,Enzymes
Q9UF12,Enzymes
Q9UF33,Enzymes
Q9UGL1,Enzymes
Q9UGN5,Enzymes
Q9UGP5,Enzymes
Q9UHD2,Enzymes
Q9UHH9,Enzymes
Q9UI32,Enzymes
Q9UIJ5,Enzymes
Q9UIK4,Enzymes
Q9UIQ6,Enzymes
Q9UJM8,Enzymes
Q9UK32,Enzymes
Q9UK80,Enzymes
Q9UKE5,Enzymes
Q9UKG9,Enzymes
Q9UKI8,Enzymes
Q9UKK9,Enzymes
Q9UKM7,Enzymes
Q9UKU0,Enzymes
Q9UKV0,Enzymes
Q9UL54,Enzymes
Q9ULC5,Enzymes
Q9UM07,Enzymes
Q9UM73,Enzymes
Q9UMN6,Enzymes
Q9UMW8,Enzymes
Q9UNA4,Enzymes
Q9UNH5,Enzymes
Q9UNI1,Enzymes
Q9UNK4,Enzymes
Q9UNU6,Enzymes
Q9UP65,Enzymes
Q9UPE1,Enzymes
Q9UPN9,Enzymes
Q9UPP1,Enzymes
Q9UPZ9,Enzymes
Q9UQ49,Enzymes
Q9UQ88,Enzymes
Q9UQB9,Enzymes
Q9UQL6,Enzymes
Q9UQM7,Enzymes
Q9Y223,Enzymes
Q9Y230,Enzymes
Q9Y231,Enzymes
Q9Y232,Enzymes
Q9Y233,Enzymes
Q9Y251,Enzymes
Q9Y253,Enzymes
Q9Y256,Enzymes
Q9Y259,Enzymes
Q9Y265,Enzymes
Q9Y2A9,Enzymes
Q9Y2D0,Enzymes
Q9Y2H1,Enzymes
Q9Y2H9,Enzymes
Q9Y2I7,Enzymes
Q9Y2J8,Enzymes
Q9Y2K2,Enzymes
Q9Y2K6,Enzymes
Q9Y2K7,Enzymes
Q9Y2Q3,Enzymes
Q9Y2R2,Enzymes
Q9Y2T3,Enzymes
Q9Y2U5,Enzymes
Q9Y303,Enzymes
Q9Y3C6,Enzymes
Q9Y3Q0,Enzymes
Q9Y3R4,Enzymes
Q9Y3S1,Enzymes
Q9Y463,Enzymes
Q9Y4C1,Enzymes
Q9Y4D2,Enzymes
Q9Y4E8,Enzymes
Q9Y4K3,Enzymes
Q9Y4K4,Enzymes
Q9Y570,Enzymes
Q9Y572,Enzymes
Q9Y5K5,Enzymes
Q9Y5S2,Enzymes
Q9Y5X9,Enzymes
Q9Y5Y6,Enzymes
Q9Y5Z0,Enzymes
Q9Y5Z6,Enzymes
Q9Y616,Enzymes
Q9Y6A2,Enzymes
Q9Y6E0,Enzymes
Q9Y6F8,Enzymes
Q9Y6K0,Enzymes
Q9Y6K1,Enzymes
Q9Y6M4,Enzymes
Q9Y6N5,Enzymes
Q9Y6Q9,Enzymes
Q9Y6R4,Enzymes
Q9Y6T7,Enzymes
Q9Y6W6,Enzymes
O00222,GPCR
O00421,GPCR
O00574,GPCR
O14842,GPCR
O14843,GPCR
O15303,GPCR
O15552,GPCR
O43193,GPCR
O43603,GPCR
O43613,GPCR
O43614,GPCR
O60755,GPCR
O60883,GPCR
O60894,GPCR
O75899,GPCR
O95136,GPCR
O95665,GPCR
O95977,GPCR
P04201,GPCR
P07550,GPCR
P08172,GPCR
P08173,GPCR
P08588,GPCR
P08908,GPCR
P08912,GPCR
P08913,GPCR
P0DMS8,GPCR
P11229,GPCR
P13945,GPCR
P14416,GPCR
P16473,GPCR
P18089,GPCR
P18825,GPCR
P20309,GPCR
P21452,GPCR
P21453,GPCR
P21462,GPCR
P21554,GPCR
P21728,GPCR
P21730,GPCR
P21731,GPCR
P21917,GPCR
P21918,GPCR
P22888,GPCR
P23945,GPCR
P24530,GPCR
P25021,GPCR
P25024,GPCR
P25025,GPCR
P25089,GPCR
P25090,GPCR
P25100,GPCR
P25101,GPCR
P25103,GPCR
P25105,GPCR
P25106,GPCR
P25116,GPCR
P25929,GPCR
P28221,GPCR
P28222,GPCR
P28223,GPCR
P28335,GPCR
P28336,GPCR
P28566,GPCR
P29274,GPCR
P29275,GPCR
P29371,GPCR
P30411,GPCR
P30518,GPCR
P30542,GPCR
P30550,GPCR
P30556,GPCR
P30559,GPCR
P30872,GPCR
P30874,GPCR
P30939,GPCR
P30968,GPCR
P30988,GPCR
P30989,GPCR
P31391,GPCR
P32238,GPCR
P32239,GPCR
P32241,GPCR
P32245,GPCR
P32246,GPCR
P32247,GPCR
P32248,GPCR
P32249,GPCR
P32302,GPCR
P32745,GPCR
P33032,GPCR
P34969,GPCR
P34972,GPCR
P34981,GPCR
P34995,GPCR
P34998,GPCR
P35346,GPCR
P35348,GPCR
P35367,GPCR
P35368,GPCR
P35372,GPCR
P35408,GPCR
P35414,GPCR
P35462,GPCR
P37288,GPCR
P41143,GPCR
P41180,GPCR
P41231,GPCR
P41586,GPCR
P41587,GPCR
P41594,GPCR
P41595,GPCR
P41597,GPCR
P41968,GPCR
P43088,GPCR
P43115,GPCR
P43116,GPCR
P43119,GPCR
P43220,GPCR
P43657,GPCR
P46092,GPCR
P46663,GPCR
P47211,GPCR
P47871,GPCR
P47898,GPCR
P47900,GPCR
P47901,GPCR
P48039,GPCR
P48145,GPCR
P48546,GPCR
P49019,GPCR
P49146,GPCR
P49238,GPCR
P49286,GPCR
P49682,GPCR
P49683,GPCR
P50052,GPCR
P50406,GPCR
P51582,GPCR
P51677,GPCR
P51679,GPCR
P51681,GPCR
P51684,GPCR
P51685,GPCR
P51686,GPCR
P55085,GPCR
P59533,GPCR
P59534,GPCR
P59535,GPCR
P59536,GPCR
P59537,GPCR
P59538,GPCR
P59540,GPCR
P59541,GPCR
P59542,GPCR
P59544,GPCR
P59551,GPCR
P61073,GPCR
Q01726,GPCR
Q02643,GPCR
Q03431,GPCR
Q13255,GPCR
Q13258,GPCR
Q13304,GPCR
Q13324,GPCR
Q13639,GPCR
Q14330,GPCR
Q14416,GPCR
Q14831,GPCR
Q14832,GPCR
Q14833,GPCR
Q15077,GPCR
Q15391,GPCR
Q15722,GPCR
Q15761,GPCR
Q16581,GPCR
Q16602,GPCR
Q5NUL3,GPCR
Q6W5P4,GPCR
Q7RTR8,GPCR
Q7RTX0,GPCR
Q7RTX1,GPCR
Q8NFJ6,GPCR
Q8TDS4,GPCR
Q8TDU6,GPCR
Q8TDU9,GPCR
Q8TDV5,GPCR
Q8TE23,GPCR
Q92633,GPCR
Q92847,GPCR
Q969F8,GPCR
Q969V1,GPCR
Q96G91,GPCR
Q96LA9,GPCR
Q96LB1,GPCR
Q96LB2,GPCR
Q96P65,GPCR
Q96RI0,GPCR
Q99500,GPCR
Q99527,GPCR
Q99677,GPCR
Q99705,GPCR
Q99835,GPCR
Q9BPV8,GPCR
Q9BXA5,GPCR
Q9GZN0,GPCR
Q9GZQ4,GPCR
Q9GZQ6,GPCR
Q9H1C0,GPCR
Q9H228,GPCR
Q9H244,GPCR
Q9H255,GPCR
Q9HB89,GPCR
Q9HBX9,GPCR
Q9NPC1,GPCR
Q9NS75,GPCR
Q9NSD7,GPCR
Q9NYV7,GPCR
Q9NYV8,GPCR
Q9NYV9,GPCR
Q9NYW0,GPCR
Q9NYW1,GPCR
Q9NYW2,GPCR
Q9NYW3,GPCR
Q9NYW4,GPCR
Q9NYW5,GPCR
Q9NYW6,GPCR
Q9NYW7,GPCR
Q9UBS5,GPCR
Q9UBY5,GPCR
Q9UKP6,GPCR
Q9Y271,GPCR
Q9Y2T5,GPCR
Q9Y2T6,GPCR
Q9Y5N1,GPCR
Q9Y5X5,GPCR
Q9Y5Y4,GPCR
O00482,NR
O75469,NR
O95718,NR
P03372,NR
P04150,NR
P06401,NR
P08235,NR
P10275,NR
P10276,NR
P10826,NR
P10827,NR
P10828,NR
P11474,NR
P13631,NR
P19793,NR
P20393,NR
P22736,NR
P24468,NR
P28702,NR
P35398,NR
P37231,NR
P41235,NR
P43354,NR
P48443,NR
P49116,NR
P51449,NR
P51843,NR
P55055,NR
P62508,NR
Q03181,NR
Q07869,NR
Q13133,NR
Q13285,NR
Q14994,NR
Q92731,NR
Q96RI1,NR
Q9Y466,NR
Q9Y5X4,NR
A5X5Y0,IC
O00305,IC
O00555,IC
O00591,IC
O14649,IC
O14764,IC
O15399,IC
O15554,IC
O43497,IC
O43525,IC
O43526,IC
O60359,IC
O60391,IC
O60741,IC
O60840,IC
O60928,IC
O60939,IC
O75311,IC
O75762,IC
O94759,IC
O95069,IC
O95180,IC
O95259,IC
O95264,IC
P02708,IC
P07510,IC
P11230,IC
P14867,IC
P15382,IC
P16389,IC
P17658,IC
P17787,IC
P18505,IC
P18507,IC
P21817,IC
P22001,IC
P22459,IC
P22460,IC
P23415,IC
P24046,IC
P28472,IC
P28476,IC
P30532,IC
P30926,IC
P31644,IC
P32297,IC
P34903,IC
P35498,IC
P35499,IC
P36544,IC
P37088,IC
P39086,IC
P42261,IC
P42262,IC
P42263,IC
P43681,IC
P45880,IC
P46098,IC
P47869,IC
P47870,IC
P48048,IC
P48050,IC
P48051,IC
P48058,IC
P48167,IC
P48169,IC
P48544,IC
P48547,IC
P48549,IC
P48995,IC
P51575,IC
P51787,IC
P54284,IC
P54289,IC
P56373,IC
P56696,IC
P57789,IC
P62955,IC
P63252,IC
P78334,IC
P78508,IC
P98161,IC
Q00975,IC
Q01118,IC
Q01668,IC
Q02641,IC
Q03721,IC
Q04844,IC
Q05586,IC
Q05901,IC
Q06432,IC
Q07001,IC
Q07699,IC
Q08289,IC
Q09470,IC
Q12791,IC
Q12809,IC
Q12879,IC
Q13002,IC
Q13003,IC
Q13224,IC
Q13507,IC
Q13563,IC
Q13698,IC
Q13936,IC
Q14003,IC
Q14524,IC
Q14571,IC
Q14573,IC
Q14643,IC
Q14654,IC
Q14721,IC
Q14722,IC
Q14957,IC
Q15822,IC
Q15825,IC
Q15842,IC
Q15858,IC
Q15878,IC
Q16099,IC
Q16322,IC
Q16445,IC
Q16478,IC
Q5XXA6,IC
Q6PIU1,IC
Q70Z44,IC
Q7Z2W7,IC
Q7Z3S7,IC
Q7Z418,IC
Q8IZK6,IC
Q8N1C3,IC
Q8NEC5,IC
Q8NER1,IC
Q8NET8,IC
Q8TCU5,IC
Q8TD43,IC
Q8TDD5,IC
Q8TDN1,IC
Q8WXA8,IC
Q8WXS5,IC
Q92736,IC
Q92952,IC
Q92953,IC
Q93086,IC
Q96D31,IC
Q96KK3,IC
Q96PR1,IC
Q96RP8,IC
Q96SN7,IC
Q99250,IC
Q99571,IC
Q99572,IC
Q99928,IC
Q9BQ31,IC
Q9BRQ5,IC
Q9BX84,IC
Q9BXT2,IC
Q9GZU1,IC
Q9GZZ6,IC
Q9H1D0,IC
Q9H252,IC
Q9H2S1,IC
Q9H3M0,IC
Q9HBA0,IC
Q9HCX4,IC
Q9NPC2,IC
Q9NQ90,IC
Q9NR82,IC
Q9NSA2,IC
Q9NY46,IC
Q9NZV8,IC
Q9P0X4,IC
Q9UBL9,IC
Q9UBN1,IC
Q9UBN4,IC
Q9UF02,IC
Q9UGI6,IC
Q9UGM1,IC
Q9UHC3,IC
Q9UI33,IC
Q9UIX4,IC
Q9UK17,IC
Q9UL51,IC
Q9UL62,IC
Q9ULD8,IC
Q9ULS6,IC
Q9UN88,IC
Q9UQD0,IC
Q9Y210,IC
Q9Y3Q4,IC
Q9Y5Y9,IC
Q9Y698,IC
