Uniprot_id,KEGG,family
P02751,hsa:2335,hsa04147
P02751,hsa:2335,hsa00536
P02751,hsa:2335,hsa04990
P02753,hsa:5950,hsa00001
P02753,hsa:5950,hsa04147
P02753,hsa:5950,hsa04147
P02763,hsa:5004,hsa00001
P02763,hsa:5004,hsa04147
P02763,hsa:5004,hsa04147
P02765,hsa:197,hsa00001
P02765,hsa:197,hsa01002
P02765,hsa:197,hsa01002
P02766,hsa:7276,hsa00001
P02766,hsa:7276,hsa02000
P02766,hsa:7276,hsa02000
P02768,hsa:213,hsa00001
P02768,hsa:213,hsa04147
P02768,hsa:213,hsa04147
P02775,hsa:5473,hsa00001
P02775,hsa:5473,hsa04052
P02775,hsa:5473,hsa04052
P02786,hsa:7037,hsa00001
P02786,hsa:7037,hsa01002
P02786,hsa:7037,hsa04147
P02786,hsa:7037,hsa04090
P02786,hsa:7037,hsa01002
P02786,hsa:7037,hsa04147
P02786,hsa:7037,hsa04090
P02787,hsa:7018,hsa00001
P02787,hsa:7018,hsa04147
P02787,hsa:7018,hsa04147
P02788,hsa:4057,hsa00001
P02788,hsa:4057,hsa04147
P02788,hsa:4057,hsa04147
P02790,hsa:3263,hsa00001
P02790,hsa:3263,hsa02000
P02790,hsa:3263,hsa00536
P02790,hsa:3263,hsa02000
P02790,hsa:3263,1
P02790,hsa:3263,hsa00536
P02792,hsa:2512,hsa00001
P02792,hsa:2512,hsa04147
P02792,hsa:2512,hsa04147
P02794,hsa:2495,hsa00001
P02794,hsa:2495,hsa04147
P02794,hsa:2495,hsa01000
P02794,hsa:2495,hsa04147
P02795,hsa:4502,hsa00001
P02795,hsa:4502,hsa03019
P02795,hsa:4502,hsa03029
P02795,hsa:4502,hsa03019
P02795,hsa:4502,hsa03029
P02818,hsa:632,hsa00001
P03372,hsa:2099,hsa00001
P03372,hsa:2099,hsa03000
P03372,hsa:2099,hsa03310
P03372,hsa:2099,hsa03000
P03372,hsa:2099,hsa03310
P03886,hsa:4535,hsa00001
P03886,hsa:4535,hsa03029
P03886,hsa:4535,hsa01000
P03886,hsa:4535,hsa03029
P03951,hsa:2160,hsa00001
P03951,hsa:2160,hsa01002
P03951,hsa:2160,hsa01000
P03951,hsa:2160,hsa01002
P03952,hsa:3818,hsa00001
P03952,hsa:3818,hsa01002
P03952,hsa:3818,hsa01000
P03952,hsa:3818,hsa01002
P04003,hsa:722,hsa00001
P04004,hsa:7448,hsa00001
P04004,hsa:7448,hsa04147
P04004,hsa:7448,hsa00536
P04004,hsa:7448,hsa04147
P04004,hsa:7448,hsa00536
P04035,hsa:3156,hsa00001
P04035,hsa:3156,hsa01000
P04040,hsa:847,hsa00001
P04040,hsa:847,hsa01000
P04049,hsa:5894,hsa00001
P04049,hsa:5894,hsa01001
P04049,hsa:5894,hsa01000
P04049,hsa:5894,hsa01001
P04054,hsa:5319,hsa00001
P04054,hsa:5319,hsa03036
P04054,hsa:5319,hsa01000
P04054,hsa:5319,hsa03036
P04070,hsa:5624,hsa00001
P04070,hsa:5624,hsa01002
P04070,hsa:5624,hsa01000
P04070,hsa:5624,hsa01002
P04075,hsa:226,hsa00001
P04075,hsa:226,hsa04131
P04075,hsa:226,hsa03036
P04075,hsa:226,hsa04147
P04075,hsa:226,hsa01000
P04075,hsa:226,hsa04131
P04075,hsa:226,hsa03036
P04075,hsa:226,hsa04147
P04083,hsa:301,hsa00001
P04083,hsa:301,hsa04131
P04083,hsa:301,hsa04147
P04083,hsa:301,hsa04131
P04083,hsa:301,hsa04147
P04114,hsa:338,hsa00001
P04114,hsa:338,hsa04147
P04114,hsa:338,hsa00536
P04114,hsa:338,hsa04147
P04114,hsa:338,hsa00536
P04150,hsa:2908,hsa00001
P04150,hsa:2908,hsa03000
P04150,hsa:2908,hsa03310
P04150,hsa:2908,hsa03000
P04150,hsa:2908,hsa03310
P04155,hsa:7031,hsa00001
P04156,hsa:5621,hsa00001
P04156,hsa:5621,hsa04147
P04156,hsa:5621,hsa04090
P04156,hsa:5621,hsa00536
P04156,hsa:5621,hsa00537
P04156,hsa:5621,hsa04147
P04156,hsa:5621,hsa04090
P04156,hsa:5621,hsa00536
P04156,hsa:5621,hsa00537
P04179,hsa:6648,hsa00001
P04179,hsa:6648,hsa01000
P04196,hsa:3273,hsa00001
P04196,hsa:3273,hsa01002
P04196,hsa:3273,hsa01002
P04264,hsa:3848,hsa00001
P04264,hsa:3848,hsa04812
P04264,hsa:3848,hsa04147
P04264,hsa:3848,hsa04812
P04264,hsa:3848,hsa04147
P04271,hsa:6285,hsa00001
P04271,hsa:6285,hsa04990
P04271,hsa:6285,hsa04990
P04279,hsa:6406,hsa00001
P04350,hsa:10382,hsa00001
P04350,hsa:10382,hsa03036
P04350,hsa:10382,hsa04812
P04350,hsa:10382,hsa04147
P04350,hsa:10382,hsa03036
P04350,hsa:10382,hsa04812
P04350,hsa:10382,hsa04147
P04406,hsa:2597,hsa00001
P04406,hsa:2597,hsa04131
P04406,hsa:2597,hsa04147
P04406,hsa:2597,hsa01000
P04406,hsa:2597,hsa04131
P04406,hsa:2597,hsa04147
P04626,hsa:2064,hsa00001
P04626,hsa:2064,hsa01001
P04626,hsa:2064,hsa04147
P04626,hsa:2064,hsa04090
P04626,hsa:2064,hsa01000
P04626,hsa:2064,hsa01001
P04626,hsa:2064,hsa04147
P04626,hsa:2064,hsa04090
P04629,hsa:4914,hsa00001
P04629,hsa:4914,hsa01001
P04629,hsa:4914,hsa01000
P04629,hsa:4914,hsa01001
P04637,hsa:7157,hsa00001
P04637,hsa:7157,hsa03000
P04637,hsa:7157,hsa03036
P04637,hsa:7157,hsa03400
P04637,hsa:7157,hsa03000
P04637,hsa:7157,hsa03036
P04637,hsa:7157,hsa03400
P04746,hsa:279,hsa00001
P04746,hsa:279,hsa01000
P04792,hsa:3315,hsa00001
P04792,hsa:3315,hsa03041
P04792,hsa:3315,hsa03110
P04792,hsa:3315,hsa04147
P04792,hsa:3315,hsa03041
P04792,hsa:3315,hsa03110
P04792,hsa:3315,hsa04147
P04798,hsa:1543,hsa00001
P04798,hsa:1543,hsa00199
P04798,hsa:1543,hsa01000
P04798,hsa:1543,hsa00199
P04818,hsa:7298,hsa00001
P04818,hsa:7298,hsa01000
P04839,hsa:1536,hsa00001
P04839,hsa:1536,hsa04131
P04839,hsa:1536,hsa04131
P05023,hsa:476,hsa00001
P05023,hsa:476,hsa04147
P05023,hsa:476,hsa01000
P05023,hsa:476,hsa04147
P05026,hsa:481,hsa00001
P05026,hsa:481,hsa04090
P05026,hsa:481,hsa04090
P05067,hsa:351,hsa00001
P05067,hsa:351,hsa01002
P05067,hsa:351,hsa00535
P05067,hsa:351,hsa00536
P05067,hsa:351,hsa01002
P05067,hsa:351,hsa00535
P05067,hsa:351,hsa00536
P05090,hsa:347,hsa00001
P05090,hsa:347,hsa04147
P05090,hsa:347,hsa04147
P05091,hsa:217,hsa00001
P05091,hsa:217,hsa01000
P05093,hsa:1586,hsa00001
P05093,hsa:1586,hsa00199
P05093,hsa:1586,hsa01000
P05093,hsa:1586,hsa00199
P05106,hsa:3690,hsa00001
P05106,hsa:3690,hsa04131
P05106,hsa:3690,hsa04147
P05106,hsa:3690,hsa04515
P05106,hsa:3690,hsa04090
P05106,hsa:3690,hsa04131
P05106,hsa:3690,hsa04147
P05106,hsa:3690,hsa04515
P05106,hsa:3690,hsa04090
P05108,hsa:1583,hsa00001
P05108,hsa:1583,hsa00199
P05108,hsa:1583,hsa01000
P05108,hsa:1583,hsa00199
P05109,hsa:6279,hsa00001
P05109,hsa:6279,hsa04990
P05109,hsa:6279,hsa04990
P05113,hsa:3567,hsa00001
P05113,hsa:3567,hsa04052
P05113,hsa:3567,hsa00536
P05113,hsa:3567,hsa04052
P05113,hsa:3567,hsa00536
P05121,hsa:5054,hsa00001
P05121,hsa:5054,hsa01002
P05121,hsa:5054,hsa04147
P05121,hsa:5054,hsa00536
P05121,hsa:5054,hsa01002
P05121,hsa:5054,hsa04147
P05121,hsa:5054,hsa00536
P05129,hsa:5582,hsa00001
P05129,hsa:5582,hsa01001
P05129,hsa:5582,hsa01000
P05129,hsa:5582,hsa01001
P05141,hsa:292,hsa00001
P05141,hsa:292,hsa03029
P05141,hsa:292,hsa02000
P05141,hsa:292,hsa03029
P05141,hsa:292,hsa02000
P05155,hsa:710,hsa00001
P05155,hsa:710,hsa01002
P05155,hsa:710,hsa04147
P05155,hsa:710,hsa01002
P05155,hsa:710,hsa04147
P05164,hsa:4353,hsa00001
P05164,hsa:4353,hsa04147
P05164,hsa:4353,hsa01000
P05164,hsa:4353,hsa04147
P05177,hsa:1544,hsa00001
P05177,hsa:1544,hsa00199
P05177,hsa:1544,hsa01000
P05177,hsa:1544,hsa00199
P05181,hsa:1571,hsa00001
P05181,hsa:1571,hsa00199
P05181,hsa:1571,hsa00199
P05186,hsa:249,hsa00001
P05186,hsa:249,hsa04147
P05186,hsa:249,hsa00537
P05186,hsa:249,hsa01000
P05186,hsa:249,hsa04147
P05186,hsa:249,hsa00537
P05187,hsa:250,hsa00001
P05187,hsa:250,hsa04147
P05187,hsa:250,hsa00537
P05187,hsa:250,hsa01000
P05187,hsa:250,hsa04147
P05187,hsa:250,hsa00537
P05230,hsa:2246,hsa00001
P05230,hsa:2246,hsa04052
P05230,hsa:2246,hsa00536
P05230,hsa:2246,hsa04052
P05230,hsa:2246,hsa00536
P05231,hsa:3569,hsa00001
P05231,hsa:3569,hsa04052
P05231,hsa:3569,hsa04052
P05362,hsa:3383,hsa00001
P05362,hsa:3383,hsa04147
P05362,hsa:3383,hsa04090
P05362,hsa:3383,hsa00536
P05362,hsa:3383,hsa04091
P05362,hsa:3383,hsa04147
P05362,hsa:3383,hsa04090
P05362,hsa:3383,hsa00536
P05362,hsa:3383,hsa04091
P05412,hsa:3725,hsa00001
P05412,hsa:3725,hsa03000
P05412,hsa:3725,hsa03000
P05452,hsa:7123,hsa00001
P05452,hsa:7123,hsa04091
P05452,hsa:7123,hsa04091
P05771,hsa:5579,hsa00001
P05771,hsa:5579,hsa01001
P05771,hsa:5579,hsa01000
P05771,hsa:5579,hsa01001
P06213,hsa:3643,hsa00001
P06213,hsa:3643,hsa01001
P06213,hsa:3643,hsa04090
P06213,hsa:3643,hsa01000
P06213,hsa:3643,hsa01001
P06213,hsa:3643,hsa04090
P06239,hsa:3932,hsa00001
P06239,hsa:3932,hsa01001
P06239,hsa:3932,hsa03036
P06239,hsa:3932,hsa01000
P06239,hsa:3932,hsa01001
P06239,hsa:3932,hsa03036
P06241,hsa:2534,hsa00001
P06241,hsa:2534,hsa01001
P06241,hsa:2534,hsa04131
P06241,hsa:2534,hsa01000
P06241,hsa:2534,hsa01001
P06241,hsa:2534,hsa04131
P06276,hsa:590,hsa00001
P06276,hsa:590,hsa01000
P06280,hsa:2717,hsa00001
P06280,hsa:2717,hsa01000
P06307,hsa:885,hsa00001
P06307,hsa:885,hsa04052
P06307,hsa:885,hsa04052
P06396,hsa:2934,hsa00001
P06396,hsa:2934,hsa04812
P06396,hsa:2934,hsa04147
P06396,hsa:2934,hsa04812
P06396,hsa:2934,hsa04147
P06401,hsa:5241,hsa00001
P06401,hsa:5241,hsa03000
P06401,hsa:5241,hsa03310
P06401,hsa:5241,hsa03000
P06401,hsa:5241,hsa03310
P06493,hsa:983,hsa00001
P06493,hsa:983,hsa01001
P06493,hsa:983,hsa03032
P06493,hsa:983,hsa03036
P06493,hsa:983,hsa04147
P06493,hsa:983,hsa01000
P06493,hsa:983,hsa01001
P06493,hsa:983,hsa03032
P06493,hsa:983,hsa03036
P06493,hsa:983,hsa04147
P06576,hsa:506,hsa00001
P06576,hsa:506,hsa01000
P06702,hsa:6280,hsa00001
P06702,hsa:6280,hsa04990
P06702,hsa:6280,hsa04990
P06703,hsa:6277,hsa00001
P06703,hsa:6277,hsa04990
P06703,hsa:6277,hsa04990
P06727,hsa:337,hsa00001
P06732,hsa:1158,hsa00001
P06732,hsa:1158,hsa01000
P06733,hsa:2023,hsa00001
P06733,hsa:2023,hsa03019
P06733,hsa:2023,hsa04147
P06733,hsa:2023,hsa01000
P06733,hsa:2023,hsa03019
P06733,hsa:2023,hsa04147
P06744,hsa:2821,hsa00001
P06744,hsa:2821,hsa04147
P06744,hsa:2821,hsa01000
P06744,hsa:2821,hsa04147
P06746,hsa:5423,hsa00001
P06746,hsa:5423,hsa03400
P06746,hsa:5423,hsa01000
P06746,hsa:5423,hsa03400
P06748,hsa:4869,hsa00001
P06748,hsa:4869,hsa03036
P06748,hsa:4869,hsa03036
P06753,hsa:7170,hsa00001
P06753,hsa:7170,hsa04812
P06753,hsa:7170,hsa04812
P06756,hsa:3685,hsa00001
P06756,hsa:3685,hsa04131
P06756,hsa:3685,hsa04147
P06756,hsa:3685,hsa04515
P06756,hsa:3685,hsa04090
P06756,hsa:3685,hsa04131
P06756,hsa:3685,hsa04147
P06756,hsa:3685,hsa04515
P06756,hsa:3685,hsa04090
P06858,hsa:4023,hsa00001
P06858,hsa:4023,hsa04147
P06858,hsa:4023,hsa00536
P06858,hsa:4023,hsa00537
P06858,hsa:4023,hsa01000
P06858,hsa:4023,hsa04147
P06858,hsa:4023,hsa00536
P06858,hsa:4023,hsa00537
P06870,hsa:3816,hsa00001
P06870,hsa:3816,hsa01002
P06870,hsa:3816,hsa04147
P06870,hsa:3816,hsa01000
P06870,hsa:3816,hsa01002
P06870,hsa:3816,hsa04147
P07098,hsa:8513,hsa00001
P07098,hsa:8513,hsa01000
P07101,hsa:7054,hsa00001
P07101,hsa:7054,hsa01000
P07202,hsa:7173,hsa00001
P07202,hsa:7173,hsa01000
P07204,hsa:7056,hsa00001
P07204,hsa:7056,hsa04090
P07204,hsa:7056,hsa00535
P07204,hsa:7056,hsa04091
P07204,hsa:7056,hsa04090
P07204,hsa:7056,hsa00535
P07204,hsa:7056,hsa04091
P07225,hsa:5627,hsa00001
P07237,hsa:5034,hsa00001
P07237,hsa:5034,hsa03110
P07237,hsa:5034,hsa04131
P07237,hsa:5034,hsa04147
P07237,hsa:5034,hsa01000
P07237,hsa:5034,hsa03110
P07237,hsa:5034,hsa04131
P07237,hsa:5034,hsa04147
P07288,hsa:354,hsa00001
P07288,hsa:354,hsa01002
P07288,hsa:354,hsa01000
P07288,hsa:354,hsa01002
P07327,hsa:124,hsa00001
P07327,hsa:124,hsa01000
P07332,hsa:2242,hsa00001
P07332,hsa:2242,hsa01001
P07332,hsa:2242,hsa04131
P07332,hsa:2242,hsa01000
P07332,hsa:2242,hsa01001
P07332,hsa:2242,hsa04131
P07333,hsa:1436,hsa00001
P07333,hsa:1436,hsa01001
P07333,hsa:1436,hsa04090
P07333,hsa:1436,hsa01000
P07333,hsa:1436,hsa01001
P07333,hsa:1436,hsa04090
P07355,hsa:302,hsa00001
P07355,hsa:302,hsa04131
P07355,hsa:302,hsa04147
P07355,hsa:302,hsa04131
P07355,hsa:302,hsa04147
P07357,hsa:731,hsa00001
P07359,hsa:2811,hsa00001
P07359,hsa:2811,hsa04090
P07359,hsa:2811,hsa04090
P07360,hsa:733,hsa00001
P07437,hsa:203068,hsa00001
P07437,hsa:203068,hsa03036
P07437,hsa:203068,hsa04812
P07437,hsa:203068,hsa04147
P07437,hsa:203068,hsa03036
P07437,hsa:203068,hsa04812
P07437,hsa:203068,hsa04147
P07451,hsa:761,hsa00001
P07451,hsa:761,hsa01000
P07477,hsa:5644,hsa00001
P07477,hsa:5644,hsa01002
P07477,hsa:5644,hsa04147
P07477,hsa:5644,hsa01000
P07477,hsa:5644,hsa01002
P07477,hsa:5644,hsa04147
P07478,hsa:5645,hsa00001
P07478,hsa:5645,hsa01002
P07478,hsa:5645,hsa04147
P07478,hsa:5645,hsa01000
P07478,hsa:5645,hsa01002
P07478,hsa:5645,hsa04147
P07550,hsa:154,hsa00001
P07550,hsa:154,hsa04030
P07550,hsa:154,hsa04030
P07686,hsa:3074,hsa00001
P07686,hsa:3074,hsa03110
P07686,hsa:3074,hsa01000
P07686,hsa:3074,hsa03110
P07711,hsa:1514,hsa00001
P07711,hsa:1514,hsa01002
P07711,hsa:1514,hsa03110
P07711,hsa:1514,hsa00537
P07711,hsa:1514,hsa01000
P07711,hsa:1514,hsa01002
P07711,hsa:1514,hsa03110
P07711,hsa:1514,hsa00537
P07737,hsa:5216,hsa00001
P07737,hsa:5216,hsa04131
P07737,hsa:5216,hsa04812
P07737,hsa:5216,hsa04147
P07737,hsa:5216,hsa04131
P07737,hsa:5216,hsa04812
P07737,hsa:5216,hsa04147
P07741,hsa:353,hsa00001
P07741,hsa:353,hsa04147
P07741,hsa:353,hsa01000
P07741,hsa:353,hsa04147
P07814,hsa:2058,hsa00001
P07814,hsa:2058,hsa01007
P07814,hsa:2058,hsa03016
P07814,hsa:2058,hsa01000
P07814,hsa:2058,hsa01007
P07814,hsa:2058,hsa03016
P07900,hsa:3320,hsa00001
P07900,hsa:3320,hsa01009
P07900,hsa:3320,hsa03110
P07900,hsa:3320,hsa04131
P07900,hsa:3320,hsa03051
P07900,hsa:3320,hsa03029
P07900,hsa:3320,hsa04147
P07900,hsa:3320,hsa01009
P07900,hsa:3320,hsa03110
P07900,hsa:3320,hsa04131
P07900,hsa:3320,hsa03051
P07900,hsa:3320,hsa03029
P07900,hsa:3320,hsa04147
P07947,hsa:7525,hsa00001
P07947,hsa:7525,hsa01001
P07947,hsa:7525,hsa04131
P07947,hsa:7525,hsa01000
P07947,hsa:7525,hsa01001
P07947,hsa:7525,hsa04131
P07948,hsa:4067,hsa00001
P07948,hsa:4067,hsa01001
P07948,hsa:4067,hsa04131
P07948,hsa:4067,hsa01000
P07948,hsa:4067,hsa01001
P07948,hsa:4067,hsa04131
P07949,hsa:5979,hsa00001
P07949,hsa:5979,hsa01001
P07949,hsa:5979,hsa01000
P07949,hsa:5979,hsa01001
P07998,hsa:6035,hsa00001
P07998,hsa:6035,hsa03019
P07998,hsa:6035,hsa04131
P07998,hsa:6035,hsa01000
P07998,hsa:6035,hsa03019
P07998,hsa:6035,hsa04131
P08069,hsa:3480,hsa00001
P08069,hsa:3480,hsa01001
P08069,hsa:3480,hsa04090
P08069,hsa:3480,hsa01000
P08069,hsa:3480,hsa01001
P08069,hsa:3480,hsa04090
P08100,hsa:6010,hsa00001
P08100,hsa:6010,hsa04030
P08100,hsa:6010,hsa04030
P08172,hsa:1129,hsa00001
P08172,hsa:1129,hsa04030
P08172,hsa:1129,hsa04030
P08173,hsa:1132,hsa00001
P08173,hsa:1132,hsa04030
P08173,hsa:1132,hsa04030
P08174,hsa:1604,hsa00001
P08174,hsa:1604,hsa04147
P08174,hsa:1604,hsa04090
P08174,hsa:1604,hsa00537
P08174,hsa:1604,hsa04147
P08174,hsa:1604,hsa04090
P08174,hsa:1604,hsa00537
P08183,hsa:5243,hsa00001
P08183,hsa:5243,hsa02000
P08183,hsa:5243,hsa04147
P08183,hsa:5243,hsa04090
P08183,hsa:5243,hsa01000
P08183,hsa:5243,hsa02000
P08183,hsa:5243,hsa04147
P08183,hsa:5243,hsa04090
P08235,hsa:4306,hsa00001
P08235,hsa:4306,hsa03000
P08235,hsa:4306,hsa03310
P08235,hsa:4306,hsa03000
P08235,hsa:4306,hsa03310
P08238,hsa:3326,hsa00001
P08238,hsa:3326,hsa01009
P08238,hsa:3326,hsa03110
P08238,hsa:3326,hsa04131
P08238,hsa:3326,hsa03051
P08238,hsa:3326,hsa03029
P08238,hsa:3326,hsa04147
P08238,hsa:3326,hsa01009
P08238,hsa:3326,hsa03110
P08238,hsa:3326,hsa04131
P08238,hsa:3326,hsa03051
P08238,hsa:3326,hsa03029
P08238,hsa:3326,hsa04147
P08243,hsa:440,hsa00001
P08243,hsa:440,hsa01002
P08243,hsa:440,hsa01000
P08243,hsa:440,hsa01002
P08253,hsa:4313,hsa00001
P08253,hsa:4313,hsa01002
P08253,hsa:4313,hsa01000
P08253,hsa:4313,hsa01002
P08263,hsa:2938,hsa00001
P08263,hsa:2938,hsa02000
P08263,hsa:2938,hsa01000
P08263,hsa:2938,hsa02000
P08263,hsa:2938,1
P08294,hsa:6649,hsa00001
P08294,hsa:6649,hsa00536
P08294,hsa:6649,hsa01000
P08294,hsa:6649,hsa00536
P08473,hsa:4311,hsa00001
P08473,hsa:4311,hsa01002
P08473,hsa:4311,hsa04147
P08473,hsa:4311,hsa04090
P08473,hsa:4311,hsa01000
P08473,hsa:4311,hsa01002
P08473,hsa:4311,hsa04147
P08473,hsa:4311,hsa04090
P08493,hsa:4256,hsa00001
P08514,hsa:3674,hsa00001
P08514,hsa:3674,hsa01009
P08514,hsa:3674,hsa04147
P08514,hsa:3674,hsa04515
P08514,hsa:3674,hsa04090
P08514,hsa:3674,hsa01009
P08514,hsa:3674,hsa04147
P08514,hsa:3674,hsa04515
P08514,hsa:3674,hsa04090
P08519,hsa:4018,hsa00001
P08519,hsa:4018,hsa01002
P08519,hsa:4018,hsa01002
P08581,hsa:4233,hsa00001
P08581,hsa:4233,hsa01001
P08581,hsa:4233,hsa01000
P08581,hsa:4233,hsa01001
P08588,hsa:153,hsa00001
P08588,hsa:153,hsa04030
P08588,hsa:153,hsa04030
P08603,hsa:3075,hsa00001
P08603,hsa:3075,hsa04147
P08603,hsa:3075,hsa04147
P08620,hsa:2249,hsa00001
P08620,hsa:2249,hsa04052
P08620,hsa:2249,hsa00536
P08620,hsa:2249,hsa04052
P08620,hsa:2249,hsa00536
P08631,hsa:3055,hsa00001
P08631,hsa:3055,hsa01001
P08631,hsa:3055,hsa04131
P08631,hsa:3055,hsa01000
P08631,hsa:3055,hsa01001
P08631,hsa:3055,hsa04131
P08648,hsa:3678,hsa00001
P08648,hsa:3678,hsa04147
P08648,hsa:3678,hsa04515
P08648,hsa:3678,hsa04090
P08648,hsa:3678,hsa04147
P08648,hsa:3678,hsa04515
P08648,hsa:3678,hsa04090
P08670,hsa:7431,hsa00001
P08670,hsa:7431,hsa03019
P08670,hsa:7431,hsa04812
P08670,hsa:7431,hsa04147
P08670,hsa:7431,hsa03019
P08670,hsa:7431,hsa04812
P08670,hsa:7431,hsa04147
P08684,hsa:1576,hsa00001
P08684,hsa:1576,hsa00199
P08684,hsa:1576,hsa01000
P08684,hsa:1576,hsa00199
P08686,hsa:1589,hsa00001
P08686,hsa:1589,hsa00199
P08686,hsa:1589,hsa01000
P08686,hsa:1589,hsa00199
P08697,hsa:5345,hsa00001
P08697,hsa:5345,hsa01002
P08697,hsa:5345,hsa01002
P08700,hsa:3562,hsa00001
P08700,hsa:3562,hsa04052
P08700,hsa:3562,hsa00536
P08700,hsa:3562,hsa04052
P08700,hsa:3562,hsa00536
P08708,hsa:6218,hsa00001
P08708,hsa:6218,hsa03011
P08708,hsa:6218,hsa03011
P08729,hsa:3855,hsa00001
P08729,hsa:3855,hsa04812
P08729,hsa:3855,hsa04147
P08729,hsa:3855,hsa04812
P08729,hsa:3855,hsa04147
P08758,hsa:308,hsa00001
P08758,hsa:308,hsa04147
P08758,hsa:308,hsa00536
P08758,hsa:308,hsa04147
P08758,hsa:308,hsa00536
P08779,hsa:3868,hsa00001
P08779,hsa:3868,hsa04812
P08779,hsa:3868,hsa04147
P08779,hsa:3868,hsa04812
P08779,hsa:3868,hsa04147
P08865,hsa:3921,hsa00001
P08865,hsa:3921,hsa03011
P08865,hsa:3921,hsa03011
P08908,hsa:3350,hsa00001
P08908,hsa:3350,hsa04030
P08908,hsa:3350,hsa04030
P08912,hsa:1133,hsa00001
P08912,hsa:1133,hsa04030
P08912,hsa:1133,hsa04030
P08913,hsa:150,hsa00001
P08913,hsa:150,hsa04030
P08913,hsa:150,hsa04030
P09038,hsa:2247,hsa00001
P09038,hsa:2247,hsa04052
P09038,hsa:2247,hsa00536
P09038,hsa:2247,hsa04052
P09038,hsa:2247,hsa00536
P09172,hsa:1621,hsa00001
P09172,hsa:1621,hsa01000
P09210,hsa:2939,hsa00001
P09210,hsa:2939,hsa02000
P09210,hsa:2939,hsa01000
P09210,hsa:2939,hsa02000
P09210,hsa:2939,1
P09211,hsa:2950,hsa00001
P09211,hsa:2950,hsa02000
P09211,hsa:2950,hsa01000
P09211,hsa:2950,hsa02000
P09211,hsa:2950,1
P09382,hsa:3956,hsa00001
P09382,hsa:3956,hsa04147
P09382,hsa:3956,hsa04091
P09382,hsa:3956,hsa04147
P09382,hsa:3956,hsa04091
P09429,hsa:3146,hsa00001
P09429,hsa:3146,hsa03036
P09429,hsa:3146,hsa03400
P09429,hsa:3146,hsa04147
P09429,hsa:3146,hsa03036
P09429,hsa:3146,hsa03400
P09429,hsa:3146,hsa04147
P09466,hsa:5047,hsa00001
P09486,hsa:6678,hsa00001
P09486,hsa:6678,hsa03110
P09486,hsa:6678,hsa03110
P09488,hsa:2944,hsa00001
P09488,hsa:2944,hsa02000
P09488,hsa:2944,hsa01000
P09488,hsa:2944,hsa02000
P09488,hsa:2944,1
P09493,hsa:7168,hsa00001
P09493,hsa:7168,hsa04812
P09493,hsa:7168,hsa04147
P09493,hsa:7168,hsa04812
P09493,hsa:7168,hsa04147
P09601,hsa:3162,hsa00001
P09601,hsa:3162,hsa01000
P09619,hsa:5159,hsa00001
P09619,hsa:5159,hsa01001
P09619,hsa:5159,hsa04090
P09619,hsa:5159,hsa01000
P09619,hsa:5159,hsa01001
P09619,hsa:5159,hsa04090
P09669,hsa:1345,hsa00001
P09769,hsa:2268,hsa00001
P09769,hsa:2268,hsa01001
P09769,hsa:2268,hsa04131
P09769,hsa:2268,hsa01000
P09769,hsa:2268,hsa01001
P09769,hsa:2268,hsa04131
P09874,hsa:142,hsa00001
P09874,hsa:142,hsa03032
P09874,hsa:142,hsa03036
P09874,hsa:142,hsa03400
P09874,hsa:142,hsa01000
P09874,hsa:142,hsa03032
P09874,hsa:142,hsa03036
P09874,hsa:142,hsa03400
P09884,hsa:5422,hsa00001
P09884,hsa:5422,hsa03032
P09884,hsa:5422,hsa01000
P09884,hsa:5422,hsa03032
P09917,hsa:240,hsa00001
P09917,hsa:240,hsa01000
P09936,hsa:7345,hsa00001
P09936,hsa:7345,hsa01002
P09936,hsa:7345,hsa04121
P09936,hsa:7345,hsa01000
P09936,hsa:7345,hsa01002
P09936,hsa:7345,hsa04121
P09958,hsa:5045,hsa00001
P09958,hsa:5045,hsa01002
P09958,hsa:5045,hsa03110
P09958,hsa:5045,hsa04131
P09958,hsa:5045,hsa01000
P09958,hsa:5045,hsa01002
P09958,hsa:5045,hsa03110
P09958,hsa:5045,hsa04131
P09960,hsa:4048,hsa00001
P09960,hsa:4048,hsa01002
P09960,hsa:4048,hsa01000
P09960,hsa:4048,hsa01002
P0C0L5,hsa:100293534,hsa00001
P0C0L5,hsa:100293534,hsa01002
P0C0L5,hsa:100293534,hsa04147
P0C0L5,hsa:100293534,hsa01002
P0C0L5,hsa:100293534,hsa04147
P0C0L5,hsa:721,hsa00001
P0C0L5,hsa:721,hsa01002
P0C0L5,hsa:721,hsa04147
P0C0L5,hsa:721,hsa01002
P0C0L5,hsa:721,hsa04147
P0CG30,hsa:653689,hsa00001
P0CG30,hsa:653689,hsa02000
P0CG30,hsa:653689,hsa01000
P0CG30,hsa:653689,hsa02000
P0CG30,hsa:653689,1
P0DJD9,hsa:5222,hsa00001
P0DJD9,hsa:5222,hsa01002
P0DJD9,hsa:5222,hsa01000
P0DJD9,hsa:5222,hsa01002
P0DMS8,hsa:140,hsa00001
P0DMS8,hsa:140,hsa04030
P0DMS8,hsa:140,hsa04030
P0DP23,hsa:801,hsa00001
P0DP23,hsa:801,hsa01009
P0DP23,hsa:801,hsa04131
P0DP23,hsa:801,hsa03036
P0DP23,hsa:801,hsa04147
P0DP23,hsa:801,hsa01009
P0DP23,hsa:801,hsa04131
P0DP23,hsa:801,hsa03036
