GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0005886	plasma membrane	C
UniProtKB	P10721	GO:0043235	receptor complex	C
UniProtKB	P11309	GO:0005737	cytoplasm	C
UniProtKB	P11309	GO:0005634	nucleus	C
UniProtKB	P11309	GO:0005654	nucleoplasm	C
UniProtKB	P11309	GO:0005654	nucleoplasm	C
UniProtKB	P11309	GO:0005654	nucleoplasm	C
UniProtKB	P11309	GO:0005730	nucleolus	C
UniProtKB	P11309	GO:0005737	cytoplasm	C
UniProtKB	P11309	GO:0005737	cytoplasm	C
UniProtKB	P11309	GO:0005829	cytosol	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005576	extracellular region	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0005886	plasma membrane	C
UniProtKB	P11362	GO:0016020	membrane	C
UniProtKB	P11362	GO:0016020	membrane	C
UniProtKB	P11362	GO:0016020	membrane	C
UniProtKB	P11362	GO:0043235	receptor complex	C
UniProtKB	P11362	GO:0043235	receptor complex	C
UniProtKB	P11802	GO:0005634	nucleus	C
UniProtKB	P11802	GO:0005737	cytoplasm	C
UniProtKB	P11802	GO:0005634	nucleus	C
UniProtKB	P11802	GO:0005634	nucleus	C
UniProtKB	P11802	GO:0005634	nucleus	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005654	nucleoplasm	C
UniProtKB	P11802	GO:0005730	nucleolus	C
UniProtKB	P11802	GO:0005730	nucleolus	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0005829	cytosol	C
UniProtKB	P11802	GO:0031965	nuclear membrane	C
UniProtKB	P11802	GO:0031965	nuclear membrane	C
UniProtKB	P11802	GO:0097128	cyclin D1-CDK4 complex	C
UniProtKB	P11802	GO:0097129	cyclin D2-CDK4 complex	C
UniProtKB	P11802	GO:0097130	cyclin D3-CDK4 complex	C
UniProtKB	P11802	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	C
UniProtKB	P11802	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	C
UniProtKB	P11802	GO:0000307	cyclin-dependent protein kinase holoenzyme complex	C
UniProtKB	P11802	GO:0000785	chromatin	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005654	nucleoplasm	C
UniProtKB	P12931	GO:0005737	cytoplasm	C
UniProtKB	P12931	GO:0005739	mitochondrion	C
UniProtKB	P12931	GO:0005743	mitochondrial inner membrane	C
UniProtKB	P12931	GO:0005764	lysosome	C
UniProtKB	P12931	GO:0005770	late endosome	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005829	cytosol	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005886	plasma membrane	C
UniProtKB	P12931	GO:0005901	caveola	C
UniProtKB	P12931	GO:0005925	focal adhesion	C
UniProtKB	P12931	GO:0030054	cell junction	C
UniProtKB	P12931	GO:0045121	membrane raft	C
UniProtKB	P12931	GO:0048471	perinuclear region of cytoplasm	C
UniProtKB	P12931	GO:0070062	extracellular exosome	C
UniProtKB	P12931	GO:0070062	extracellular exosome	C
UniProtKB	P14616	GO:0005886	plasma membrane	C
UniProtKB	P14616	GO:0030424	axon	C
UniProtKB	P14616	GO:0005886	plasma membrane	C
UniProtKB	P14616	GO:0005899	insulin receptor complex	C
UniProtKB	P14616	GO:0043235	receptor complex	C
UniProtKB	P15056	GO:0005739	mitochondrion	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005829	cytosol	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0005886	plasma membrane	C
UniProtKB	P15056	GO:0043231	intracellular membrane-bounded organelle	C
UniProtKB	P15735	GO:0005829	cytosol	C
UniProtKB	P15735	GO:0005829	cytosol	C
UniProtKB	P15735	GO:0005964	phosphorylase kinase complex	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005634	nucleus	C
UniProtKB	P16234	GO:0005654	nucleoplasm	C
UniProtKB	P16234	GO:0005737	cytoplasm	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005789	endoplasmic reticulum membrane	C
UniProtKB	P16234	GO:0005794	Golgi apparatus	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005886	plasma membrane	C
UniProtKB	P16234	GO:0005929	cilium	C
UniProtKB	P16234	GO:0016020	membrane	C
UniProtKB	P16234	GO:0030054	cell junction	C
UniProtKB	P16234	GO:0032991	protein-containing complex	C
UniProtKB	P16234	GO:0043235	receptor complex	C
UniProtKB	P16591	GO:0015629	actin cytoskeleton	C
UniProtKB	P16591	GO:0015630	microtubule cytoskeleton	C
UniProtKB	P16591	GO:0030027	lamellipodium	C
UniProtKB	P16591	GO:0030054	cell junction	C
UniProtKB	P16591	GO:0005886	plasma membrane	C
UniProtKB	P16591	GO:0005634	nucleus	C
UniProtKB	P16591	GO:0005737	cytoplasm	C
UniProtKB	P16591	GO:0005829	cytosol	C
UniProtKB	P16591	GO:0005829	cytosol	C
UniProtKB	P16591	GO:0009898	cytoplasmic side of plasma membrane	C
UniProtKB	P16591	GO:0000785	chromatin	C
UniProtKB	P17612	GO:0005930	axoneme	C
UniProtKB	P17612	GO:0005634	nucleus	C
UniProtKB	P17612	GO:0005737	cytoplasm	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0001669	acrosomal vesicle	C
UniProtKB	P17612	GO:0005634	nucleus	C
UniProtKB	P17612	GO:0005634	nucleus	C
UniProtKB	P17612	GO:0005654	nucleoplasm	C
UniProtKB	P17612	GO:0005654	nucleoplasm	C
UniProtKB	P17612	GO:0005737	cytoplasm	C
UniProtKB	P17612	GO:0005759	mitochondrial matrix	C
UniProtKB	P17612	GO:0005813	centrosome	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005829	cytosol	C
UniProtKB	P17612	GO:0005886	plasma membrane	C
UniProtKB	P17612	GO:0016607	nuclear speck	C
UniProtKB	P17612	GO:0044853	plasma membrane raft	C
UniProtKB	P17612	GO:0048471	perinuclear region of cytoplasm	C
UniProtKB	P17612	GO:0070062	extracellular exosome	C
UniProtKB	P17612	GO:0097546	ciliary base	C
UniProtKB	P17612	GO:0097546	ciliary base	C
UniProtKB	P17612	GO:0005952	cAMP-dependent protein kinase complex	C
UniProtKB	P17612	GO:0005952	cAMP-dependent protein kinase complex	C
UniProtKB	P17612	GO:0005952	cAMP-dependent protein kinase complex	C
UniProtKB	P17612	GO:0034704	calcium channel complex	C
UniProtKB	P17948	GO:0005886	plasma membrane	C
UniProtKB	P17948	GO:0005615	extracellular space	C
UniProtKB	P17948	GO:0005886	plasma membrane	C
UniProtKB	P17948	GO:0005886	plasma membrane	C
UniProtKB	P17948	GO:0005886	plasma membrane	C
